Index;Reference;Index_paragraph;Token;Start_pos;ToposText_update
373;urn:cts:latinLit:phi0978.phi001:4.1.4;14;upon;68;O
374;urn:cts:latinLit:phi0978.phi001:4.1.4;15;the;73;O
375;urn:cts:latinLit:phi0978.phi001:4.1.4;16;Acroceraunian;77;O
376;urn:cts:latinLit:phi0978.phi001:4.1.4;17;range;91;O
377;urn:cts:latinLit:phi0978.phi001:4.1.4;18;,;96;O
378;urn:cts:latinLit:phi0978.phi001:4.1.4;19;and;98;O
379;urn:cts:latinLit:phi0978.phi001:4.1.4;20;below;102;O
380;urn:cts:latinLit:phi0978.phi001:4.1.4;21;it;108;O
381;urn:cts:latinLit:phi0978.phi001:4.1.4;22;the;111;O
382;urn:cts:latinLit:phi0978.phi001:4.1.4;23;spring;115;O
383;urn:cts:latinLit:phi0978.phi001:4.1.4;24;known;122;O
384;urn:cts:latinLit:phi0978.phi001:4.1.4;25;as;128;O
385;urn:cts:latinLit:phi0978.phi001:4.1.4;26;the;131;O
386;urn:cts:latinLit:phi0978.phi001:4.1.4;27;Royal;135;B-LOC
387;urn:cts:latinLit:phi0978.phi001:4.1.4;28;Waters;141;I-LOC
388;urn:cts:latinLit:phi0978.phi001:4.1.4;29;";";147;O
389;urn:cts:latinLit:phi0978.phi001:4.1.4;30;then;149;O
390;urn:cts:latinLit:phi0978.phi001:4.1.4;31;the;154;O
391;urn:cts:latinLit:phi0978.phi001:4.1.4;32;towns;158;O
392;urn:cts:latinLit:phi0978.phi001:4.1.4;33;of;164;O
393;urn:cts:latinLit:phi0978.phi001:4.1.4;34;Maeandria;167;B-['place']
394;urn:cts:latinLit:phi0978.phi001:4.1.4;35;,;176;O
395;urn:cts:latinLit:phi0978.phi001:4.1.4;36;and;178;O
396;urn:cts:latinLit:phi0978.phi001:4.1.4;37;Cestria;182;B-['place']
397;urn:cts:latinLit:phi0978.phi001:4.1.4;38;,;189;O
398;urn:cts:latinLit:phi0978.phi001:4.1.4;39;the;191;O
399;urn:cts:latinLit:phi0978.phi001:4.1.4;40;Thyamis;195;B-['place']
400;urn:cts:latinLit:phi0978.phi001:4.1.4;41;,;202;O
401;urn:cts:latinLit:phi0978.phi001:4.1.4;42;a;204;O
402;urn:cts:latinLit:phi0978.phi001:4.1.4;43;river;206;O
403;urn:cts:latinLit:phi0978.phi001:4.1.4;44;of;212;O
404;urn:cts:latinLit:phi0978.phi001:4.1.4;45;Thesprotia;215;B-['place']
405;urn:cts:latinLit:phi0978.phi001:4.1.4;46;,;225;O
406;urn:cts:latinLit:phi0978.phi001:4.1.4;47;the;227;O
407;urn:cts:latinLit:phi0978.phi001:4.1.4;48;colony;231;O
408;urn:cts:latinLit:phi0978.phi001:4.1.4;49;of;238;O
409;urn:cts:latinLit:phi0978.phi001:4.1.4;50;Buthrotum;241;B-['place']
410;urn:cts:latinLit:phi0978.phi001:4.1.4;51;,;250;O
411;urn:cts:latinLit:phi0978.phi001:4.1.4;52;and;252;O
412;urn:cts:latinLit:phi0978.phi001:4.1.4;53;the;256;O
413;urn:cts:latinLit:phi0978.phi001:4.1.4;54;Ambracian;260;B-['place']
414;urn:cts:latinLit:phi0978.phi001:4.1.4;55;Gulf;270;I-['place']
415;urn:cts:latinLit:phi0978.phi001:4.1.4;56;,;274;O
416;urn:cts:latinLit:phi0978.phi001:4.1.4;57;so;276;O
417;urn:cts:latinLit:phi0978.phi001:4.1.4;58;famed;279;O
418;urn:cts:latinLit:phi0978.phi001:4.1.4;59;in;285;O
419;urn:cts:latinLit:phi0978.phi001:4.1.4;60;history;288;O
420;urn:cts:latinLit:phi0978.phi001:4.1.4;61;";";295;O
421;urn:cts:latinLit:phi0978.phi001:4.1.4;62;which;297;O
422;urn:cts:latinLit:phi0978.phi001:4.1.4;63;,;302;O
423;urn:cts:latinLit:phi0978.phi001:4.1.4;64;with;304;O
424;urn:cts:latinLit:phi0978.phi001:4.1.4;65;an;309;O
425;urn:cts:latinLit:phi0978.phi001:4.1.4;66;inlet;312;O
426;urn:cts:latinLit:phi0978.phi001:4.1.4;67;only;318;O
427;urn:cts:latinLit:phi0978.phi001:4.1.4;68;half;323;O
428;urn:cts:latinLit:phi0978.phi001:4.1.4;69;a;328;O
429;urn:cts:latinLit:phi0978.phi001:4.1.4;70;mile;330;O
430;urn:cts:latinLit:phi0978.phi001:4.1.4;71;in;335;O
431;urn:cts:latinLit:phi0978.phi001:4.1.4;72;width;338;O
432;urn:cts:latinLit:phi0978.phi001:4.1.4;73;,;343;O
433;urn:cts:latinLit:phi0978.phi001:4.1.4;74;receives;345;O
434;urn:cts:latinLit:phi0978.phi001:4.1.4;75;a;354;O
435;urn:cts:latinLit:phi0978.phi001:4.1.4;76;vast;356;O
436;urn:cts:latinLit:phi0978.phi001:4.1.4;77;body;361;O
437;urn:cts:latinLit:phi0978.phi001:4.1.4;78;of;366;O
438;urn:cts:latinLit:phi0978.phi001:4.1.4;79;water;369;O
439;urn:cts:latinLit:phi0978.phi001:4.1.4;80;from;375;O
440;urn:cts:latinLit:phi0978.phi001:4.1.4;81;the;380;O
441;urn:cts:latinLit:phi0978.phi001:4.1.4;82;sea;384;O
442;urn:cts:latinLit:phi0978.phi001:4.1.4;83;,;387;O
443;urn:cts:latinLit:phi0978.phi001:4.1.4;84;being;389;O
444;urn:cts:latinLit:phi0978.phi001:4.1.4;85;thirty-seven;395;O
445;urn:cts:latinLit:phi0978.phi001:4.1.4;86;miles;408;O
446;urn:cts:latinLit:phi0978.phi001:4.1.4;87;in;414;O
447;urn:cts:latinLit:phi0978.phi001:4.1.4;88;length;417;O
448;urn:cts:latinLit:phi0978.phi001:4.1.4;89;,;423;O
449;urn:cts:latinLit:phi0978.phi001:4.1.4;90;and;425;O
450;urn:cts:latinLit:phi0978.phi001:4.1.4;91;fifteen;429;O
451;urn:cts:latinLit:phi0978.phi001:4.1.4;92;in;437;O
452;urn:cts:latinLit:phi0978.phi001:4.1.4;93;width;440;O
453;urn:cts:latinLit:phi0978.phi001:4.1.4;94;.;445;O
454;urn:cts:latinLit:phi0978.phi001:4.1.4;95;The;447;O
455;urn:cts:latinLit:phi0978.phi001:4.1.4;96;river;451;O
456;urn:cts:latinLit:phi0978.phi001:4.1.4;97;Acheron;457;B-['place']
457;urn:cts:latinLit:phi0978.phi001:4.1.4;98;,;464;O
458;urn:cts:latinLit:phi0978.phi001:4.1.4;99;which;466;O
459;urn:cts:latinLit:phi0978.phi001:4.1.4;100;runs;472;O
460;urn:cts:latinLit:phi0978.phi001:4.1.4;101;through;477;O
461;urn:cts:latinLit:phi0978.phi001:4.1.4;102;Acherusia;485;B-['place']
462;urn:cts:latinLit:phi0978.phi001:4.1.4;103;,;494;O
463;urn:cts:latinLit:phi0978.phi001:4.1.4;104;a;496;O
464;urn:cts:latinLit:phi0978.phi001:4.1.4;105;lake;498;O
465;urn:cts:latinLit:phi0978.phi001:4.1.4;106;of;503;O
466;urn:cts:latinLit:phi0978.phi001:4.1.4;107;Thesprotia;506;B-['place']
467;urn:cts:latinLit:phi0978.phi001:4.1.4;108;,;516;O
468;urn:cts:latinLit:phi0978.phi001:4.1.4;109;flows;518;O
469;urn:cts:latinLit:phi0978.phi001:4.1.4;110;into;524;O
470;urn:cts:latinLit:phi0978.phi001:4.1.4;111;it;529;O
471;urn:cts:latinLit:phi0978.phi001:4.1.4;112;after;532;O
472;urn:cts:latinLit:phi0978.phi001:4.1.4;113;a;538;O
473;urn:cts:latinLit:phi0978.phi001:4.1.4;114;course;540;O
474;urn:cts:latinLit:phi0978.phi001:4.1.4;115;of;547;O
475;urn:cts:latinLit:phi0978.phi001:4.1.4;116;thirty-six;550;O
476;urn:cts:latinLit:phi0978.phi001:4.1.4;117;miles;561;O
477;urn:cts:latinLit:phi0978.phi001:4.1.4;118;";";566;O
478;urn:cts:latinLit:phi0978.phi001:4.1.4;119;it;568;O
479;urn:cts:latinLit:phi0978.phi001:4.1.4;120;is;571;O
480;urn:cts:latinLit:phi0978.phi001:4.1.4;121;considered;574;O
481;urn:cts:latinLit:phi0978.phi001:4.1.4;122;wonderful;585;O
482;urn:cts:latinLit:phi0978.phi001:4.1.4;123;for;595;O
483;urn:cts:latinLit:phi0978.phi001:4.1.4;124;its;599;O
484;urn:cts:latinLit:phi0978.phi001:4.1.4;125;bridge;603;O
485;urn:cts:latinLit:phi0978.phi001:4.1.4;126;,;609;O
486;urn:cts:latinLit:phi0978.phi001:4.1.4;127;1000;611;O
487;urn:cts:latinLit:phi0978.phi001:4.1.4;128;feet;616;O
488;urn:cts:latinLit:phi0978.phi001:4.1.4;129;in;621;O
489;urn:cts:latinLit:phi0978.phi001:4.1.4;130;length;624;O
490;urn:cts:latinLit:phi0978.phi001:4.1.4;131;,;630;O
491;urn:cts:latinLit:phi0978.phi001:4.1.4;132;by;632;O
492;urn:cts:latinLit:phi0978.phi001:4.1.4;133;a;635;O
493;urn:cts:latinLit:phi0978.phi001:4.1.4;134;people;637;O
494;urn:cts:latinLit:phi0978.phi001:4.1.4;135;who;644;O
495;urn:cts:latinLit:phi0978.phi001:4.1.4;136;look;648;O
496;urn:cts:latinLit:phi0978.phi001:4.1.4;137;upon;653;O
497;urn:cts:latinLit:phi0978.phi001:4.1.4;138;everything;658;O
498;urn:cts:latinLit:phi0978.phi001:4.1.4;139;as;669;O
499;urn:cts:latinLit:phi0978.phi001:4.1.4;140;wonderful;672;O
500;urn:cts:latinLit:phi0978.phi001:4.1.4;141;that;682;O
501;urn:cts:latinLit:phi0978.phi001:4.1.4;142;belongs;687;O
502;urn:cts:latinLit:phi0978.phi001:4.1.4;143;to;695;O
503;urn:cts:latinLit:phi0978.phi001:4.1.4;144;themselves;698;O
504;urn:cts:latinLit:phi0978.phi001:4.1.4;145;.;708;O
505;urn:cts:latinLit:phi0978.phi001:4.1.4;146;Upon;710;O
506;urn:cts:latinLit:phi0978.phi001:4.1.4;147;this;715;O
507;urn:cts:latinLit:phi0978.phi001:4.1.4;148;Gulf;720;B-LOC
508;urn:cts:latinLit:phi0978.phi001:4.1.4;149;is;725;O
509;urn:cts:latinLit:phi0978.phi001:4.1.4;150;also;728;O
510;urn:cts:latinLit:phi0978.phi001:4.1.4;151;situate;733;O
511;urn:cts:latinLit:phi0978.phi001:4.1.4;152;the;741;O
512;urn:cts:latinLit:phi0978.phi001:4.1.4;153;town;745;O
513;urn:cts:latinLit:phi0978.phi001:4.1.4;154;of;750;O
514;urn:cts:latinLit:phi0978.phi001:4.1.4;155;Ambracia;753;B-['place']
515;urn:cts:latinLit:phi0978.phi001:4.1.4;156;.;761;O
516;urn:cts:latinLit:phi0978.phi001:4.1.4;157;There;763;O
517;urn:cts:latinLit:phi0978.phi001:4.1.4;158;are;769;O
518;urn:cts:latinLit:phi0978.phi001:4.1.4;159;also;773;O
519;urn:cts:latinLit:phi0978.phi001:4.1.4;160;the;778;O
520;urn:cts:latinLit:phi0978.phi001:4.1.4;161;Aphas;782;B-['place']
521;urn:cts:latinLit:phi0978.phi001:4.1.4;162;and;788;O
522;urn:cts:latinLit:phi0978.phi001:4.1.4;163;the;792;O
523;urn:cts:latinLit:phi0978.phi001:4.1.4;164;Arachthus;796;B-['place']
524;urn:cts:latinLit:phi0978.phi001:4.1.4;165;,;805;O
525;urn:cts:latinLit:phi0978.phi001:4.1.4;166;rivers;807;O
526;urn:cts:latinLit:phi0978.phi001:4.1.4;167;of;814;O
527;urn:cts:latinLit:phi0978.phi001:4.1.4;168;the;817;O
528;urn:cts:latinLit:phi0978.phi001:4.1.4;169;Molossi;821;O
529;urn:cts:latinLit:phi0978.phi001:4.1.4;170;";";828;O
530;urn:cts:latinLit:phi0978.phi001:4.1.4;171;the;830;O
531;urn:cts:latinLit:phi0978.phi001:4.1.4;172;city;834;O
532;urn:cts:latinLit:phi0978.phi001:4.1.4;173;of;839;O
533;urn:cts:latinLit:phi0978.phi001:4.1.4;174;Anactoria;842;B-['place']
534;urn:cts:latinLit:phi0978.phi001:4.1.4;175;,;851;O
535;urn:cts:latinLit:phi0978.phi001:4.1.4;176;and;853;O
536;urn:cts:latinLit:phi0978.phi001:4.1.4;177;the;857;O
537;urn:cts:latinLit:phi0978.phi001:4.1.4;178;place;861;O
538;urn:cts:latinLit:phi0978.phi001:4.1.4;179;where;867;O
539;urn:cts:latinLit:phi0978.phi001:4.1.4;180;Pandosia;873;B-['place']
540;urn:cts:latinLit:phi0978.phi001:4.1.4;181;stood;882;O
541;urn:cts:latinLit:phi0978.phi001:4.1.4;182;.;887;O
542;urn:cts:latinLit:phi0978.phi001:4.2.1;0;§;0;O
543;urn:cts:latinLit:phi0978.phi001:4.2.1;1;4.2.1;2;O
544;urn:cts:latinLit:phi0978.phi001:4.2.1;2;ACARNANIA;9;B-LOC
545;urn:cts:latinLit:phi0978.phi001:4.2.1;3;:;18;O
546;urn:cts:latinLit:phi0978.phi001:4.2.1;4;The;20;O
547;urn:cts:latinLit:phi0978.phi001:4.2.1;5;towns;24;O
548;urn:cts:latinLit:phi0978.phi001:4.2.1;6;of;30;O
549;urn:cts:latinLit:phi0978.phi001:4.2.1;7;Acarnania;33;B-['place']
550;urn:cts:latinLit:phi0978.phi001:4.2.1;8;,;42;O
551;urn:cts:latinLit:phi0978.phi001:4.2.1;9;the;44;O
552;urn:cts:latinLit:phi0978.phi001:4.2.1;10;ancient;48;O
553;urn:cts:latinLit:phi0978.phi001:4.2.1;11;name;56;O
554;urn:cts:latinLit:phi0978.phi001:4.2.1;12;of;61;O
555;urn:cts:latinLit:phi0978.phi001:4.2.1;13;which;64;O
556;urn:cts:latinLit:phi0978.phi001:4.2.1;14;was;70;O
557;urn:cts:latinLit:phi0978.phi001:4.2.1;15;Curetis;74;B-LOC
558;urn:cts:latinLit:phi0978.phi001:4.2.1;16;,;81;O
559;urn:cts:latinLit:phi0978.phi001:4.2.1;17;are;83;O
560;urn:cts:latinLit:phi0978.phi001:4.2.1;18;Heraclia;87;B-['place']
561;urn:cts:latinLit:phi0978.phi001:4.2.1;19;,;95;O
562;urn:cts:latinLit:phi0978.phi001:4.2.1;20;Echinus;97;B-['place']
563;urn:cts:latinLit:phi0978.phi001:4.2.1;21;,;104;O
564;urn:cts:latinLit:phi0978.phi001:4.2.1;22;and;106;O
565;urn:cts:latinLit:phi0978.phi001:4.2.1;23;,;109;O
566;urn:cts:latinLit:phi0978.phi001:4.2.1;24;on;111;O
567;urn:cts:latinLit:phi0978.phi001:4.2.1;25;the;114;O
568;urn:cts:latinLit:phi0978.phi001:4.2.1;26;coast;118;O
569;urn:cts:latinLit:phi0978.phi001:4.2.1;27;,;123;O
570;urn:cts:latinLit:phi0978.phi001:4.2.1;28;Actium;125;B-['place']
571;urn:cts:latinLit:phi0978.phi001:4.2.1;29;,;131;O
572;urn:cts:latinLit:phi0978.phi001:4.2.1;30;a;133;O
573;urn:cts:latinLit:phi0978.phi001:4.2.1;31;colony;135;O
574;urn:cts:latinLit:phi0978.phi001:4.2.1;32;founded;142;O
575;urn:cts:latinLit:phi0978.phi001:4.2.1;33;by;150;O
576;urn:cts:latinLit:phi0978.phi001:4.2.1;34;Augustus;153;O
577;urn:cts:latinLit:phi0978.phi001:4.2.1;35;,;161;O
578;urn:cts:latinLit:phi0978.phi001:4.2.1;36;with;163;O
579;urn:cts:latinLit:phi0978.phi001:4.2.1;37;its;168;O
580;urn:cts:latinLit:phi0978.phi001:4.2.1;38;famous;172;O
581;urn:cts:latinLit:phi0978.phi001:4.2.1;39;temple;179;O
582;urn:cts:latinLit:phi0978.phi001:4.2.1;40;of;186;O
583;urn:cts:latinLit:phi0978.phi001:4.2.1;41;Apollo;189;O
584;urn:cts:latinLit:phi0978.phi001:4.2.1;42;and;196;O
585;urn:cts:latinLit:phi0978.phi001:4.2.1;43;the;200;O
586;urn:cts:latinLit:phi0978.phi001:4.2.1;44;free;204;O
587;urn:cts:latinLit:phi0978.phi001:4.2.1;45;city;209;O
588;urn:cts:latinLit:phi0978.phi001:4.2.1;46;of;214;O
589;urn:cts:latinLit:phi0978.phi001:4.2.1;47;Nicopolis;217;B-['place']
590;urn:cts:latinLit:phi0978.phi001:4.2.1;48;.;226;O
591;urn:cts:latinLit:phi0978.phi001:4.2.1;49;Passing;228;O
592;urn:cts:latinLit:phi0978.phi001:4.2.1;50;out;236;O
593;urn:cts:latinLit:phi0978.phi001:4.2.1;51;of;240;O
594;urn:cts:latinLit:phi0978.phi001:4.2.1;52;the;243;O
595;urn:cts:latinLit:phi0978.phi001:4.2.1;53;Ambracian;247;B-['place']
596;urn:cts:latinLit:phi0978.phi001:4.2.1;54;Gulf;257;I-['place']
597;urn:cts:latinLit:phi0978.phi001:4.2.1;55;into;262;O
598;urn:cts:latinLit:phi0978.phi001:4.2.1;56;the;267;O
599;urn:cts:latinLit:phi0978.phi001:4.2.1;57;Ionian;271;B-['place']
600;urn:cts:latinLit:phi0978.phi001:4.2.1;58;Sea;278;I-['place']
601;urn:cts:latinLit:phi0978.phi001:4.2.1;59;,;281;O
602;urn:cts:latinLit:phi0978.phi001:4.2.1;60;we;283;O
603;urn:cts:latinLit:phi0978.phi001:4.2.1;61;come;286;O
604;urn:cts:latinLit:phi0978.phi001:4.2.1;62;to;291;O
605;urn:cts:latinLit:phi0978.phi001:4.2.1;63;the;294;O
606;urn:cts:latinLit:phi0978.phi001:4.2.1;64;coast;298;O
607;urn:cts:latinLit:phi0978.phi001:4.2.1;65;of;304;O
608;urn:cts:latinLit:phi0978.phi001:4.2.1;66;Leucadia;307;B-['place']
609;urn:cts:latinLit:phi0978.phi001:4.2.1;67;,;315;O
610;urn:cts:latinLit:phi0978.phi001:4.2.1;68;with;317;O
611;urn:cts:latinLit:phi0978.phi001:4.2.1;69;the;322;O
612;urn:cts:latinLit:phi0978.phi001:4.2.1;70;Promontory;326;O
613;urn:cts:latinLit:phi0978.phi001:4.2.1;71;of;337;O
614;urn:cts:latinLit:phi0978.phi001:4.2.1;72;Leucate;340;B-['place']
615;urn:cts:latinLit:phi0978.phi001:4.2.1;73;,;347;O
616;urn:cts:latinLit:phi0978.phi001:4.2.1;74;and;349;O
617;urn:cts:latinLit:phi0978.phi001:4.2.1;75;then;353;O
618;urn:cts:latinLit:phi0978.phi001:4.2.1;76;the;358;O
619;urn:cts:latinLit:phi0978.phi001:4.2.1;77;Gulf;362;B-LOC
620;urn:cts:latinLit:phi0978.phi001:4.2.1;78;and;367;O
621;urn:cts:latinLit:phi0978.phi001:4.2.1;79;the;371;O
622;urn:cts:latinLit:phi0978.phi001:4.2.1;80;peninsula;375;O
623;urn:cts:latinLit:phi0978.phi001:4.2.1;81;of;385;O
624;urn:cts:latinLit:phi0978.phi001:4.2.1;82;Leucadia;388;B-['place']
625;urn:cts:latinLit:phi0978.phi001:4.2.1;83;,;396;O
626;urn:cts:latinLit:phi0978.phi001:4.2.1;84;which;398;O
627;urn:cts:latinLit:phi0978.phi001:4.2.1;85;last;404;O
628;urn:cts:latinLit:phi0978.phi001:4.2.1;86;was;409;O
629;urn:cts:latinLit:phi0978.phi001:4.2.1;87;formerly;413;O
630;urn:cts:latinLit:phi0978.phi001:4.2.1;88;called;422;O
631;urn:cts:latinLit:phi0978.phi001:4.2.1;89;Neritis;429;B-LOC
632;urn:cts:latinLit:phi0978.phi001:4.2.1;90;.;436;O
633;urn:cts:latinLit:phi0978.phi001:4.2.1;91;By;438;O
634;urn:cts:latinLit:phi0978.phi001:4.2.1;92;the;441;O
635;urn:cts:latinLit:phi0978.phi001:4.2.1;93;exertions;445;O
636;urn:cts:latinLit:phi0978.phi001:4.2.1;94;of;455;O
637;urn:cts:latinLit:phi0978.phi001:4.2.1;95;the;458;O
638;urn:cts:latinLit:phi0978.phi001:4.2.1;96;inhabitants;462;O
639;urn:cts:latinLit:phi0978.phi001:4.2.1;97;it;474;O
640;urn:cts:latinLit:phi0978.phi001:4.2.1;98;was;477;O
641;urn:cts:latinLit:phi0978.phi001:4.2.1;99;once;481;O
642;urn:cts:latinLit:phi0978.phi001:4.2.1;100;cut;486;O
643;urn:cts:latinLit:phi0978.phi001:4.2.1;101;off;490;O
644;urn:cts:latinLit:phi0978.phi001:4.2.1;102;from;494;O
645;urn:cts:latinLit:phi0978.phi001:4.2.1;103;the;499;O
646;urn:cts:latinLit:phi0978.phi001:4.2.1;104;mainland;503;O
647;urn:cts:latinLit:phi0978.phi001:4.2.1;105;,;511;O
648;urn:cts:latinLit:phi0978.phi001:4.2.1;106;but;513;O
649;urn:cts:latinLit:phi0978.phi001:4.2.1;107;was;517;O
650;urn:cts:latinLit:phi0978.phi001:4.2.1;108;again;521;O
651;urn:cts:latinLit:phi0978.phi001:4.2.1;109;joined;527;O
652;urn:cts:latinLit:phi0978.phi001:4.2.1;110;to;534;O
653;urn:cts:latinLit:phi0978.phi001:4.2.1;111;it;537;O
654;urn:cts:latinLit:phi0978.phi001:4.2.1;112;by;540;O
655;urn:cts:latinLit:phi0978.phi001:4.2.1;113;the;543;O
656;urn:cts:latinLit:phi0978.phi001:4.2.1;114;vast;547;O
657;urn:cts:latinLit:phi0978.phi001:4.2.1;115;bodies;552;O
658;urn:cts:latinLit:phi0978.phi001:4.2.1;116;of;559;O
659;urn:cts:latinLit:phi0978.phi001:4.2.1;117;sand;562;O
660;urn:cts:latinLit:phi0978.phi001:4.2.1;118;accumulated;567;O
661;urn:cts:latinLit:phi0978.phi001:4.2.1;119;through;579;O
662;urn:cts:latinLit:phi0978.phi001:4.2.1;120;the;587;O
663;urn:cts:latinLit:phi0978.phi001:4.2.1;121;action;591;O
664;urn:cts:latinLit:phi0978.phi001:4.2.1;122;of;598;O
665;urn:cts:latinLit:phi0978.phi001:4.2.1;123;the;601;O
666;urn:cts:latinLit:phi0978.phi001:4.2.1;124;winds;605;O
667;urn:cts:latinLit:phi0978.phi001:4.2.1;125;.;610;O
668;urn:cts:latinLit:phi0978.phi001:4.2.1;126;This;612;O
669;urn:cts:latinLit:phi0978.phi001:4.2.1;127;spot;617;O
670;urn:cts:latinLit:phi0978.phi001:4.2.1;128;is;622;O
671;urn:cts:latinLit:phi0978.phi001:4.2.1;129;called;625;O
672;urn:cts:latinLit:phi0978.phi001:4.2.1;130;Dioryctos;632;B-LOC
673;urn:cts:latinLit:phi0978.phi001:4.2.1;131;,;641;O
674;urn:cts:latinLit:phi0978.phi001:4.2.1;132;and;643;O
675;urn:cts:latinLit:phi0978.phi001:4.2.1;133;is;647;O
676;urn:cts:latinLit:phi0978.phi001:4.2.1;134;three;650;O
677;urn:cts:latinLit:phi0978.phi001:4.2.1;135;stadia;656;O
678;urn:cts:latinLit:phi0978.phi001:4.2.1;136;in;663;O
679;urn:cts:latinLit:phi0978.phi001:4.2.1;137;length;666;O
680;urn:cts:latinLit:phi0978.phi001:4.2.1;138;:;672;O
681;urn:cts:latinLit:phi0978.phi001:4.2.1;139;on;674;O
682;urn:cts:latinLit:phi0978.phi001:4.2.1;140;the;677;O
683;urn:cts:latinLit:phi0978.phi001:4.2.1;141;peninsula;681;O
684;urn:cts:latinLit:phi0978.phi001:4.2.1;142;is;691;O
685;urn:cts:latinLit:phi0978.phi001:4.2.1;143;the;694;O
686;urn:cts:latinLit:phi0978.phi001:4.2.1;144;town;698;O
687;urn:cts:latinLit:phi0978.phi001:4.2.1;145;of;703;O
688;urn:cts:latinLit:phi0978.phi001:4.2.1;146;Leucas;706;B-['place']
689;urn:cts:latinLit:phi0978.phi001:4.2.1;147;,;712;O
690;urn:cts:latinLit:phi0978.phi001:4.2.1;148;formerly;714;O
691;urn:cts:latinLit:phi0978.phi001:4.2.1;149;called;723;O
692;urn:cts:latinLit:phi0978.phi001:4.2.1;150;Neritus;730;B-LOC
693;urn:cts:latinLit:phi0978.phi001:4.2.1;151;.;737;O
694;urn:cts:latinLit:phi0978.phi001:4.2.1;152;We;739;O
695;urn:cts:latinLit:phi0978.phi001:4.2.1;153;next;742;O
696;urn:cts:latinLit:phi0978.phi001:4.2.1;154;come;747;O
697;urn:cts:latinLit:phi0978.phi001:4.2.1;155;to;752;O
698;urn:cts:latinLit:phi0978.phi001:4.2.1;156;Alyzia;755;B-['place']
699;urn:cts:latinLit:phi0978.phi001:4.2.1;157;,;761;O
700;urn:cts:latinLit:phi0978.phi001:4.2.1;158;Stratos;763;B-['place']
701;urn:cts:latinLit:phi0978.phi001:4.2.1;159;,;770;O
702;urn:cts:latinLit:phi0978.phi001:4.2.1;160;and;772;O
703;urn:cts:latinLit:phi0978.phi001:4.2.1;161;Argos;776;B-['place']
704;urn:cts:latinLit:phi0978.phi001:4.2.1;162;,;781;O
705;urn:cts:latinLit:phi0978.phi001:4.2.1;163;surnamed;783;O
706;urn:cts:latinLit:phi0978.phi001:4.2.1;164;Amphilochian;792;O
707;urn:cts:latinLit:phi0978.phi001:4.2.1;165;,;804;O
708;urn:cts:latinLit:phi0978.phi001:4.2.1;166;cities;806;O
709;urn:cts:latinLit:phi0978.phi001:4.2.1;167;of;813;O
710;urn:cts:latinLit:phi0978.phi001:4.2.1;168;the;816;O
711;urn:cts:latinLit:phi0978.phi001:4.2.1;169;Acarnanians;820;O
712;urn:cts:latinLit:phi0978.phi001:4.2.1;170;:;831;O
713;urn:cts:latinLit:phi0978.phi001:4.2.1;171;the;833;O
714;urn:cts:latinLit:phi0978.phi001:4.2.1;172;river;837;O
715;urn:cts:latinLit:phi0978.phi001:4.2.1;173;Achelous;843;B-['place']
716;urn:cts:latinLit:phi0978.phi001:4.2.1;174;flows;852;O
717;urn:cts:latinLit:phi0978.phi001:4.2.1;175;from;858;O
718;urn:cts:latinLit:phi0978.phi001:4.2.1;176;the;863;O
719;urn:cts:latinLit:phi0978.phi001:4.2.1;177;heights;867;O
720;urn:cts:latinLit:phi0978.phi001:4.2.1;178;of;875;O
721;urn:cts:latinLit:phi0978.phi001:4.2.1;179;Pindus;878;B-['place']
722;urn:cts:latinLit:phi0978.phi001:4.2.1;180;,;884;O
723;urn:cts:latinLit:phi0978.phi001:4.2.1;181;and;886;O
724;urn:cts:latinLit:phi0978.phi001:4.2.1;182;,;889;O
725;urn:cts:latinLit:phi0978.phi001:4.2.1;183;after;891;O
726;urn:cts:latinLit:phi0978.phi001:4.2.1;184;separating;897;O
727;urn:cts:latinLit:phi0978.phi001:4.2.1;185;Acarnania;908;B-['place']
728;urn:cts:latinLit:phi0978.phi001:4.2.1;186;from;918;O
729;urn:cts:latinLit:phi0978.phi001:4.2.1;187;Aitolia;923;B-['place']
730;urn:cts:latinLit:phi0978.phi001:4.2.1;188;,;930;O
731;urn:cts:latinLit:phi0978.phi001:4.2.1;189;is;932;O
732;urn:cts:latinLit:phi0978.phi001:4.2.1;190;fast;935;O
733;urn:cts:latinLit:phi0978.phi001:4.2.1;191;adding;940;O
734;urn:cts:latinLit:phi0978.phi001:4.2.1;192;the;947;O
735;urn:cts:latinLit:phi0978.phi001:4.2.1;193;island;951;O
736;urn:cts:latinLit:phi0978.phi001:4.2.1;194;of;958;O
737;urn:cts:latinLit:phi0978.phi001:4.2.1;195;Artemita;961;B-['place']
738;urn:cts:latinLit:phi0978.phi001:4.2.1;196;to;970;O
739;urn:cts:latinLit:phi0978.phi001:4.2.1;197;the;973;O
740;urn:cts:latinLit:phi0978.phi001:4.2.1;198;mainland;977;O
741;urn:cts:latinLit:phi0978.phi001:4.2.1;199;by;986;O
742;urn:cts:latinLit:phi0978.phi001:4.2.1;200;the;989;O
743;urn:cts:latinLit:phi0978.phi001:4.2.1;201;continual;993;O
744;urn:cts:latinLit:phi0978.phi001:4.2.1;202;deposits;1003;O
745;urn:cts:latinLit:phi0978.phi001:4.2.1;203;of;1012;O
746;urn:cts:latinLit:phi0978.phi001:4.2.1;204;earth;1015;O
