Index,Reference,Index_paragraph,Token,Start_pos,ToposText,flair_nerlarge,ToposText_update,Sentence,Token_ID
185,urn:cts:latinLit:phi0978.phi001:4.1.2,56,to,287,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.287
186,urn:cts:latinLit:phi0978.phi001:4.1.2,57,the,290,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.290
187,urn:cts:latinLit:phi0978.phi001:4.1.2,58,feathered,294,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.294
188,urn:cts:latinLit:phi0978.phi001:4.1.2,59,race,304,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.304
189,urn:cts:latinLit:phi0978.phi001:4.1.2,60,",",308,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.308
190,urn:cts:latinLit:phi0978.phi001:4.1.2,61,the,310,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.310
191,urn:cts:latinLit:phi0978.phi001:4.1.2,62,Cestrinis,314,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.314
192,urn:cts:latinLit:phi0978.phi001:4.1.2,63,",",323,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.323
193,urn:cts:latinLit:phi0978.phi001:4.1.2,64,the,325,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.325
194,urn:cts:latinLit:phi0978.phi001:4.1.2,65,Perrhaebi,329,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.329
195,urn:cts:latinLit:phi0978.phi001:4.1.2,66,",",338,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.338
196,urn:cts:latinLit:phi0978.phi001:4.1.2,67,in,340,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.340
197,urn:cts:latinLit:phi0978.phi001:4.1.2,68,whose,343,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.343
198,urn:cts:latinLit:phi0978.phi001:4.1.2,69,country,349,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.349
199,urn:cts:latinLit:phi0978.phi001:4.1.2,70,Mount,357,O,B-LOC,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.357
200,urn:cts:latinLit:phi0978.phi001:4.1.2,71,Pindus,363,B-['place'],I-LOC,B-['place'],6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.363
201,urn:cts:latinLit:phi0978.phi001:4.1.2,72,is,370,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.370
202,urn:cts:latinLit:phi0978.phi001:4.1.2,73,situate,373,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.373
203,urn:cts:latinLit:phi0978.phi001:4.1.2,74,",",380,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.380
204,urn:cts:latinLit:phi0978.phi001:4.1.2,75,the,382,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.382
205,urn:cts:latinLit:phi0978.phi001:4.1.2,76,Cassiopaei,386,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.386
206,urn:cts:latinLit:phi0978.phi001:4.1.2,77,",",396,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.396
207,urn:cts:latinLit:phi0978.phi001:4.1.2,78,the,398,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.398
208,urn:cts:latinLit:phi0978.phi001:4.1.2,79,Dryopes,402,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.402
209,urn:cts:latinLit:phi0978.phi001:4.1.2,80,",",409,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.409
210,urn:cts:latinLit:phi0978.phi001:4.1.2,81,the,411,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.411
211,urn:cts:latinLit:phi0978.phi001:4.1.2,82,Sellae,415,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.415
212,urn:cts:latinLit:phi0978.phi001:4.1.2,83,",",421,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.421
213,urn:cts:latinLit:phi0978.phi001:4.1.2,84,the,423,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.423
214,urn:cts:latinLit:phi0978.phi001:4.1.2,85,Hellopes,427,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.427
215,urn:cts:latinLit:phi0978.phi001:4.1.2,86,",",435,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.435
216,urn:cts:latinLit:phi0978.phi001:4.1.2,87,the,437,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.437
217,urn:cts:latinLit:phi0978.phi001:4.1.2,88,Molossi,441,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.441
218,urn:cts:latinLit:phi0978.phi001:4.1.2,89,",",448,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.448
219,urn:cts:latinLit:phi0978.phi001:4.1.2,90,in,450,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.450
220,urn:cts:latinLit:phi0978.phi001:4.1.2,91,whose,453,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.453
221,urn:cts:latinLit:phi0978.phi001:4.1.2,92,territory,459,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.459
222,urn:cts:latinLit:phi0978.phi001:4.1.2,93,is,469,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.469
223,urn:cts:latinLit:phi0978.phi001:4.1.2,94,the,472,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.472
224,urn:cts:latinLit:phi0978.phi001:4.1.2,95,temple,476,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.476
225,urn:cts:latinLit:phi0978.phi001:4.1.2,96,of,483,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.483
226,urn:cts:latinLit:phi0978.phi001:4.1.2,97,the,486,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.486
227,urn:cts:latinLit:phi0978.phi001:4.1.2,98,Dodonaean,490,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.490
228,urn:cts:latinLit:phi0978.phi001:4.1.2,99,Jupiter,500,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.500
229,urn:cts:latinLit:phi0978.phi001:4.1.2,100,",",507,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.507
230,urn:cts:latinLit:phi0978.phi001:4.1.2,101,so,509,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.509
231,urn:cts:latinLit:phi0978.phi001:4.1.2,102,famous,512,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.512
232,urn:cts:latinLit:phi0978.phi001:4.1.2,103,for,519,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.519
233,urn:cts:latinLit:phi0978.phi001:4.1.2,104,its,523,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.523
234,urn:cts:latinLit:phi0978.phi001:4.1.2,105,oracle,527,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.527
235,urn:cts:latinLit:phi0978.phi001:4.1.2,106,;,533,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.533
236,urn:cts:latinLit:phi0978.phi001:4.1.2,107,and,535,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.535
237,urn:cts:latinLit:phi0978.phi001:4.1.2,108,Mount,539,O,B-LOC,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.539
238,urn:cts:latinLit:phi0978.phi001:4.1.2,109,Tomarus,545,B-['place'],I-LOC,B-['place'],6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.545
239,urn:cts:latinLit:phi0978.phi001:4.1.2,110,",",552,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.552
240,urn:cts:latinLit:phi0978.phi001:4.1.2,111,so,554,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.554
241,urn:cts:latinLit:phi0978.phi001:4.1.2,112,highly,557,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.557
242,urn:cts:latinLit:phi0978.phi001:4.1.2,113,praised,564,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.564
243,urn:cts:latinLit:phi0978.phi001:4.1.2,114,by,572,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.572
244,urn:cts:latinLit:phi0978.phi001:4.1.2,115,Theopompus,575,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.575
245,urn:cts:latinLit:phi0978.phi001:4.1.2,116,",",585,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.585
246,urn:cts:latinLit:phi0978.phi001:4.1.2,117,with,587,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.587
247,urn:cts:latinLit:phi0978.phi001:4.1.2,118,its,592,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.592
248,urn:cts:latinLit:phi0978.phi001:4.1.2,119,hundred,596,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.596
249,urn:cts:latinLit:phi0978.phi001:4.1.2,120,springs,604,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.604
250,urn:cts:latinLit:phi0978.phi001:4.1.2,121,gushing,612,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.612
251,urn:cts:latinLit:phi0978.phi001:4.1.2,122,from,620,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.620
252,urn:cts:latinLit:phi0978.phi001:4.1.2,123,its,625,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.625
253,urn:cts:latinLit:phi0978.phi001:4.1.2,124,foot,629,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.629
254,urn:cts:latinLit:phi0978.phi001:4.1.2,125,.,633,O,O,O,6,urn:cts:latinLit:phi0978.phi001:4.1.2.6.633
255,urn:cts:latinLit:phi0978.phi001:4.1.3,0,§,0,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.0
256,urn:cts:latinLit:phi0978.phi001:4.1.3,1,4.1.3,2,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.2
257,urn:cts:latinLit:phi0978.phi001:4.1.3,2,Epirus,9,B-['place'],B-LOC,B-['place'],7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.9
258,urn:cts:latinLit:phi0978.phi001:4.1.3,3,",",15,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.15
259,urn:cts:latinLit:phi0978.phi001:4.1.3,4,properly,17,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.17
260,urn:cts:latinLit:phi0978.phi001:4.1.3,5,so,26,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.26
261,urn:cts:latinLit:phi0978.phi001:4.1.3,6,called,29,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.29
262,urn:cts:latinLit:phi0978.phi001:4.1.3,7,",",35,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.35
263,urn:cts:latinLit:phi0978.phi001:4.1.3,8,advances,37,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.37
264,urn:cts:latinLit:phi0978.phi001:4.1.3,9,towards,46,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.46
265,urn:cts:latinLit:phi0978.phi001:4.1.3,10,Magnesia,54,B-['place'],B-LOC,B-['place'],7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.54
266,urn:cts:latinLit:phi0978.phi001:4.1.3,11,and,63,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.63
267,urn:cts:latinLit:phi0978.phi001:4.1.3,12,Macedonia,67,B-['place'],B-LOC,B-['place'],7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.67
268,urn:cts:latinLit:phi0978.phi001:4.1.3,13,",",76,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.76
269,urn:cts:latinLit:phi0978.phi001:4.1.3,14,having,78,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.78
270,urn:cts:latinLit:phi0978.phi001:4.1.3,15,at,85,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.85
271,urn:cts:latinLit:phi0978.phi001:4.1.3,16,its,88,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.88
272,urn:cts:latinLit:phi0978.phi001:4.1.3,17,back,92,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.92
273,urn:cts:latinLit:phi0978.phi001:4.1.3,18,the,97,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.97
274,urn:cts:latinLit:phi0978.phi001:4.1.3,19,Dassaretae,101,B-['place'],O,B-['place'],7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.101
275,urn:cts:latinLit:phi0978.phi001:4.1.3,20,",",111,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.111
276,urn:cts:latinLit:phi0978.phi001:4.1.3,21,previously,113,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.113
277,urn:cts:latinLit:phi0978.phi001:4.1.3,22,mentioned,124,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.124
278,urn:cts:latinLit:phi0978.phi001:4.1.3,23,",",133,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.133
279,urn:cts:latinLit:phi0978.phi001:4.1.3,24,a,135,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.135
280,urn:cts:latinLit:phi0978.phi001:4.1.3,25,free,137,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.137
281,urn:cts:latinLit:phi0978.phi001:4.1.3,26,nation,142,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.142
282,urn:cts:latinLit:phi0978.phi001:4.1.3,27,",",148,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.148
283,urn:cts:latinLit:phi0978.phi001:4.1.3,28,and,150,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.150
284,urn:cts:latinLit:phi0978.phi001:4.1.3,29,after,154,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.154
285,urn:cts:latinLit:phi0978.phi001:4.1.3,30,them,160,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.160
286,urn:cts:latinLit:phi0978.phi001:4.1.3,31,the,165,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.165
287,urn:cts:latinLit:phi0978.phi001:4.1.3,32,Dardani,169,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.169
288,urn:cts:latinLit:phi0978.phi001:4.1.3,33,",",176,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.176
289,urn:cts:latinLit:phi0978.phi001:4.1.3,34,a,178,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.178
290,urn:cts:latinLit:phi0978.phi001:4.1.3,35,savage,180,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.180
291,urn:cts:latinLit:phi0978.phi001:4.1.3,36,race,187,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.187
292,urn:cts:latinLit:phi0978.phi001:4.1.3,37,.,191,O,O,O,7,urn:cts:latinLit:phi0978.phi001:4.1.3.7.191
293,urn:cts:latinLit:phi0978.phi001:4.1.3,38,On,193,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.193
294,urn:cts:latinLit:phi0978.phi001:4.1.3,39,the,196,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.196
295,urn:cts:latinLit:phi0978.phi001:4.1.3,40,left,200,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.200
296,urn:cts:latinLit:phi0978.phi001:4.1.3,41,hand,205,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.205
297,urn:cts:latinLit:phi0978.phi001:4.1.3,42,",",209,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.209
298,urn:cts:latinLit:phi0978.phi001:4.1.3,43,before,211,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.211
299,urn:cts:latinLit:phi0978.phi001:4.1.3,44,the,218,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.218
300,urn:cts:latinLit:phi0978.phi001:4.1.3,45,Dardani,222,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.222
301,urn:cts:latinLit:phi0978.phi001:4.1.3,46,are,230,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.230
302,urn:cts:latinLit:phi0978.phi001:4.1.3,47,extended,234,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.234
303,urn:cts:latinLit:phi0978.phi001:4.1.3,48,the,243,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.243
304,urn:cts:latinLit:phi0978.phi001:4.1.3,49,Triballi,247,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.247
305,urn:cts:latinLit:phi0978.phi001:4.1.3,50,and,256,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.256
306,urn:cts:latinLit:phi0978.phi001:4.1.3,51,the,260,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.260
307,urn:cts:latinLit:phi0978.phi001:4.1.3,52,nations,264,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.264
308,urn:cts:latinLit:phi0978.phi001:4.1.3,53,of,272,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.272
309,urn:cts:latinLit:phi0978.phi001:4.1.3,54,Moesia,275,B-['place'],B-LOC,B-['place'],8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.275
310,urn:cts:latinLit:phi0978.phi001:4.1.3,55,",",281,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.281
311,urn:cts:latinLit:phi0978.phi001:4.1.3,56,while,283,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.283
312,urn:cts:latinLit:phi0978.phi001:4.1.3,57,in,289,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.289
313,urn:cts:latinLit:phi0978.phi001:4.1.3,58,front,292,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.292
314,urn:cts:latinLit:phi0978.phi001:4.1.3,59,of,298,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.298
315,urn:cts:latinLit:phi0978.phi001:4.1.3,60,them,301,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.301
316,urn:cts:latinLit:phi0978.phi001:4.1.3,61,the,306,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.306
317,urn:cts:latinLit:phi0978.phi001:4.1.3,62,Medi,310,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.310
318,urn:cts:latinLit:phi0978.phi001:4.1.3,63,and,315,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.315
319,urn:cts:latinLit:phi0978.phi001:4.1.3,64,the,319,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.319
320,urn:cts:latinLit:phi0978.phi001:4.1.3,65,Denselatae,323,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.323
321,urn:cts:latinLit:phi0978.phi001:4.1.3,66,join,334,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.334
322,urn:cts:latinLit:phi0978.phi001:4.1.3,67,",",338,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.338
323,urn:cts:latinLit:phi0978.phi001:4.1.3,68,and,340,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.340
324,urn:cts:latinLit:phi0978.phi001:4.1.3,69,next,344,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.344
325,urn:cts:latinLit:phi0978.phi001:4.1.3,70,to,349,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.349
326,urn:cts:latinLit:phi0978.phi001:4.1.3,71,them,352,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.352
327,urn:cts:latinLit:phi0978.phi001:4.1.3,72,the,357,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.357
328,urn:cts:latinLit:phi0978.phi001:4.1.3,73,Thracians,361,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.361
329,urn:cts:latinLit:phi0978.phi001:4.1.3,74,",",370,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.370
330,urn:cts:latinLit:phi0978.phi001:4.1.3,75,who,372,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.372
331,urn:cts:latinLit:phi0978.phi001:4.1.3,76,stretch,376,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.376
332,urn:cts:latinLit:phi0978.phi001:4.1.3,77,away,384,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.384
333,urn:cts:latinLit:phi0978.phi001:4.1.3,78,as,389,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.389
334,urn:cts:latinLit:phi0978.phi001:4.1.3,79,far,392,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.392
335,urn:cts:latinLit:phi0978.phi001:4.1.3,80,as,396,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.396
336,urn:cts:latinLit:phi0978.phi001:4.1.3,81,the,399,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.399
337,urn:cts:latinLit:phi0978.phi001:4.1.3,82,Euxine,403,B-['place'],B-LOC,B-['place'],8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.403
338,urn:cts:latinLit:phi0978.phi001:4.1.3,83,:,409,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.409
339,urn:cts:latinLit:phi0978.phi001:4.1.3,84,in,411,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.411
340,urn:cts:latinLit:phi0978.phi001:4.1.3,85,such,414,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.414
341,urn:cts:latinLit:phi0978.phi001:4.1.3,86,a,419,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.419
342,urn:cts:latinLit:phi0978.phi001:4.1.3,87,manner,421,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.421
343,urn:cts:latinLit:phi0978.phi001:4.1.3,88,is,428,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.428
344,urn:cts:latinLit:phi0978.phi001:4.1.3,89,a,431,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.431
345,urn:cts:latinLit:phi0978.phi001:4.1.3,90,rampart,433,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.433
346,urn:cts:latinLit:phi0978.phi001:4.1.3,91,raised,441,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.441
347,urn:cts:latinLit:phi0978.phi001:4.1.3,92,around,448,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.448
348,urn:cts:latinLit:phi0978.phi001:4.1.3,93,the,455,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.455
349,urn:cts:latinLit:phi0978.phi001:4.1.3,94,lofty,459,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.459
350,urn:cts:latinLit:phi0978.phi001:4.1.3,95,heights,465,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.465
351,urn:cts:latinLit:phi0978.phi001:4.1.3,96,of,473,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.473
352,urn:cts:latinLit:phi0978.phi001:4.1.3,97,Rhodope,476,B-['place'],B-LOC,B-['place'],8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.476
353,urn:cts:latinLit:phi0978.phi001:4.1.3,98,",",483,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.483
354,urn:cts:latinLit:phi0978.phi001:4.1.3,99,and,485,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.485
355,urn:cts:latinLit:phi0978.phi001:4.1.3,100,then,489,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.489
356,urn:cts:latinLit:phi0978.phi001:4.1.3,101,of,494,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.494
357,urn:cts:latinLit:phi0978.phi001:4.1.3,102,Haemus,497,B-['place'],B-LOC,B-['place'],8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.497
358,urn:cts:latinLit:phi0978.phi001:4.1.3,103,.,503,O,O,O,8,urn:cts:latinLit:phi0978.phi001:4.1.3.8.503
359,urn:cts:latinLit:phi0978.phi001:4.1.4,0,§,0,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.0
360,urn:cts:latinLit:phi0978.phi001:4.1.4,1,4.1.4,2,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.2
361,urn:cts:latinLit:phi0978.phi001:4.1.4,2,On,9,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.9
362,urn:cts:latinLit:phi0978.phi001:4.1.4,3,the,12,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.12
363,urn:cts:latinLit:phi0978.phi001:4.1.4,4,coast,16,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.16
364,urn:cts:latinLit:phi0978.phi001:4.1.4,5,of,22,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.22
365,urn:cts:latinLit:phi0978.phi001:4.1.4,6,Epirus,25,B-['place'],B-LOC,B-['place'],9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.25
366,urn:cts:latinLit:phi0978.phi001:4.1.4,7,is,32,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.32
367,urn:cts:latinLit:phi0978.phi001:4.1.4,8,the,35,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.35
368,urn:cts:latinLit:phi0978.phi001:4.1.4,9,fortress,39,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.39
369,urn:cts:latinLit:phi0978.phi001:4.1.4,10,of,48,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.48
370,urn:cts:latinLit:phi0978.phi001:4.1.4,11,Chimaer,51,B-['place'],B-LOC,B-['place'],9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.51
371,urn:cts:latinLit:phi0978.phi001:4.1.4,12,",",58,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.58
372,urn:cts:latinLit:phi0978.phi001:4.1.4,13,situate,60,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.60
373,urn:cts:latinLit:phi0978.phi001:4.1.4,14,upon,68,O,O,O,9,urn:cts:latinLit:phi0978.phi001:4.1.4.9.68
