,Reference,Index,Token,Start_pos,BIO_Flair,Precision_Flair,BIO_Flair-large,Precision_Flair-large,BIO_Flair_Splitter,Precision_Flair_Splitter,BIO_spaCy-md,BIO_spaCy-trf
233,urn:cts:latinLit:phi0978.phi001:4.1.2,104,its,523,O,-,O,-,O,-,O,O
234,urn:cts:latinLit:phi0978.phi001:4.1.2,105,oracle,527,O,-,O,-,O,-,B-ORG,O
235,urn:cts:latinLit:phi0978.phi001:4.1.2,106,;,533,O,-,O,-,O,-,O,O
236,urn:cts:latinLit:phi0978.phi001:4.1.2,107,and,535,O,-,O,-,O,-,O,O
237,urn:cts:latinLit:phi0978.phi001:4.1.2,108,Mount,539,B-LOC,0.8729001581668854,B-LOC,0.9997686743736267,B-LOC,0.9997686743736267,B-PERSON,B-LOC
238,urn:cts:latinLit:phi0978.phi001:4.1.2,109,Tomarus,545,I-LOC,0.8729001581668854,I-LOC,0.9997686743736267,I-LOC,0.9997686743736267,I-PERSON,I-LOC
239,urn:cts:latinLit:phi0978.phi001:4.1.2,110,",",552,O,-,O,-,O,-,O,O
240,urn:cts:latinLit:phi0978.phi001:4.1.2,111,so,554,O,-,O,-,O,-,O,O
241,urn:cts:latinLit:phi0978.phi001:4.1.2,112,highly,557,O,-,O,-,O,-,O,O
242,urn:cts:latinLit:phi0978.phi001:4.1.2,113,praised,564,O,-,O,-,O,-,O,O
243,urn:cts:latinLit:phi0978.phi001:4.1.2,114,by,572,O,-,O,-,O,-,O,O
244,urn:cts:latinLit:phi0978.phi001:4.1.2,115,Theopompus,575,B-PER,0.7950180172920227,B-PER,0.9998830556869507,B-PER,0.9998830556869507,B-ORG,B-PERSON
245,urn:cts:latinLit:phi0978.phi001:4.1.2,116,",",585,O,-,O,-,O,-,O,O
246,urn:cts:latinLit:phi0978.phi001:4.1.2,117,with,587,O,-,O,-,O,-,O,O
247,urn:cts:latinLit:phi0978.phi001:4.1.2,118,its,592,O,-,O,-,O,-,O,O
248,urn:cts:latinLit:phi0978.phi001:4.1.2,119,hundred,596,O,-,O,-,O,-,B-CARDINAL,B-CARDINAL
249,urn:cts:latinLit:phi0978.phi001:4.1.2,120,springs,604,O,-,O,-,O,-,O,O
250,urn:cts:latinLit:phi0978.phi001:4.1.2,121,gushing,612,O,-,O,-,O,-,O,O
251,urn:cts:latinLit:phi0978.phi001:4.1.2,122,from,620,O,-,O,-,O,-,O,O
252,urn:cts:latinLit:phi0978.phi001:4.1.2,123,its,625,O,-,O,-,O,-,O,O
253,urn:cts:latinLit:phi0978.phi001:4.1.2,124,foot,629,O,-,O,-,O,-,O,O
254,urn:cts:latinLit:phi0978.phi001:4.1.2,125,.,633,O,-,O,-,O,-,O,O
255,urn:cts:latinLit:phi0978.phi001:4.1.3,0,§,0,O,-,O,-,O,-,O,O
256,urn:cts:latinLit:phi0978.phi001:4.1.3,1,4.1.3,2,O,-,O,-,O,-,O,B-CARDINAL
257,urn:cts:latinLit:phi0978.phi001:4.1.3,2,Epirus,9,B-LOC,0.6686323881149292,B-LOC,0.9999825954437256,B-LOC,0.9999816417694092,B-GPE,B-GPE
258,urn:cts:latinLit:phi0978.phi001:4.1.3,3,",",15,O,-,O,-,O,-,O,O
259,urn:cts:latinLit:phi0978.phi001:4.1.3,4,properly,17,O,-,O,-,O,-,O,O
260,urn:cts:latinLit:phi0978.phi001:4.1.3,5,so,26,O,-,O,-,O,-,O,O
261,urn:cts:latinLit:phi0978.phi001:4.1.3,6,called,29,O,-,O,-,O,-,O,O
262,urn:cts:latinLit:phi0978.phi001:4.1.3,7,",",35,O,-,O,-,O,-,O,O
263,urn:cts:latinLit:phi0978.phi001:4.1.3,8,advances,37,O,-,O,-,O,-,O,O
264,urn:cts:latinLit:phi0978.phi001:4.1.3,9,towards,46,O,-,O,-,O,-,O,O
265,urn:cts:latinLit:phi0978.phi001:4.1.3,10,Magnesia,54,B-LOC,0.9713950157165527,B-LOC,0.9999899864196777,B-LOC,0.9999885559082031,B-GPE,B-GPE
266,urn:cts:latinLit:phi0978.phi001:4.1.3,11,and,63,O,-,O,-,O,-,O,O
267,urn:cts:latinLit:phi0978.phi001:4.1.3,12,Macedonia,67,B-LOC,0.9999337196350098,B-LOC,0.9999942779541016,B-LOC,0.9999940395355225,B-GPE,B-GPE
268,urn:cts:latinLit:phi0978.phi001:4.1.3,13,",",76,O,-,O,-,O,-,O,O
269,urn:cts:latinLit:phi0978.phi001:4.1.3,14,having,78,O,-,O,-,O,-,O,O
270,urn:cts:latinLit:phi0978.phi001:4.1.3,15,at,85,O,-,O,-,O,-,O,O
271,urn:cts:latinLit:phi0978.phi001:4.1.3,16,its,88,O,-,O,-,O,-,O,O
272,urn:cts:latinLit:phi0978.phi001:4.1.3,17,back,92,O,-,O,-,O,-,O,O
273,urn:cts:latinLit:phi0978.phi001:4.1.3,18,the,97,O,-,O,-,O,-,O,O
274,urn:cts:latinLit:phi0978.phi001:4.1.3,19,Dassaretae,101,B-MISC,0.5571772456169128,B-MISC,0.9996389150619507,B-MISC,0.9995025396347046,B-ORG,B-NORP
275,urn:cts:latinLit:phi0978.phi001:4.1.3,20,",",111,O,-,O,-,O,-,O,O
276,urn:cts:latinLit:phi0978.phi001:4.1.3,21,previously,113,O,-,O,-,O,-,O,O
277,urn:cts:latinLit:phi0978.phi001:4.1.3,22,mentioned,124,O,-,O,-,O,-,O,O
278,urn:cts:latinLit:phi0978.phi001:4.1.3,23,",",133,O,-,O,-,O,-,O,O
279,urn:cts:latinLit:phi0978.phi001:4.1.3,24,a,135,O,-,O,-,O,-,O,O
280,urn:cts:latinLit:phi0978.phi001:4.1.3,25,free,137,O,-,O,-,O,-,O,O
281,urn:cts:latinLit:phi0978.phi001:4.1.3,26,nation,142,O,-,O,-,O,-,O,O
282,urn:cts:latinLit:phi0978.phi001:4.1.3,27,",",148,O,-,O,-,O,-,O,O
283,urn:cts:latinLit:phi0978.phi001:4.1.3,28,and,150,O,-,O,-,O,-,O,O
284,urn:cts:latinLit:phi0978.phi001:4.1.3,29,after,154,O,-,O,-,O,-,O,O
285,urn:cts:latinLit:phi0978.phi001:4.1.3,30,them,160,O,-,O,-,O,-,O,O
286,urn:cts:latinLit:phi0978.phi001:4.1.3,31,the,165,O,-,O,-,O,-,O,O
287,urn:cts:latinLit:phi0978.phi001:4.1.3,32,Dardani,169,B-MISC,0.6552766561508179,B-MISC,0.9999544620513916,B-MISC,0.9999440908432007,B-GPE,B-NORP
288,urn:cts:latinLit:phi0978.phi001:4.1.3,33,",",176,O,-,O,-,O,-,O,O
289,urn:cts:latinLit:phi0978.phi001:4.1.3,34,a,178,O,-,O,-,O,-,O,O
290,urn:cts:latinLit:phi0978.phi001:4.1.3,35,savage,180,O,-,O,-,O,-,O,O
291,urn:cts:latinLit:phi0978.phi001:4.1.3,36,race,187,O,-,O,-,O,-,O,O
292,urn:cts:latinLit:phi0978.phi001:4.1.3,37,.,191,O,-,O,-,O,-,O,O
293,urn:cts:latinLit:phi0978.phi001:4.1.3,38,On,193,O,-,O,-,O,-,O,O
294,urn:cts:latinLit:phi0978.phi001:4.1.3,39,the,196,O,-,O,-,O,-,O,O
295,urn:cts:latinLit:phi0978.phi001:4.1.3,40,left,200,O,-,O,-,O,-,O,O
296,urn:cts:latinLit:phi0978.phi001:4.1.3,41,hand,205,O,-,O,-,O,-,O,O
297,urn:cts:latinLit:phi0978.phi001:4.1.3,42,",",209,O,-,O,-,O,-,O,O
298,urn:cts:latinLit:phi0978.phi001:4.1.3,43,before,211,O,-,O,-,O,-,O,O
299,urn:cts:latinLit:phi0978.phi001:4.1.3,44,the,218,O,-,O,-,O,-,O,O
300,urn:cts:latinLit:phi0978.phi001:4.1.3,45,Dardani,222,B-LOC,0.5756378173828125,B-MISC,0.9998570680618286,B-MISC,0.9998570680618286,B-GPE,B-NORP
301,urn:cts:latinLit:phi0978.phi001:4.1.3,46,are,230,O,-,O,-,O,-,O,O
302,urn:cts:latinLit:phi0978.phi001:4.1.3,47,extended,234,O,-,O,-,O,-,O,O
303,urn:cts:latinLit:phi0978.phi001:4.1.3,48,the,243,O,-,O,-,O,-,O,O
304,urn:cts:latinLit:phi0978.phi001:4.1.3,49,Triballi,247,B-MISC,0.7593342065811157,B-MISC,0.999889612197876,B-MISC,0.999889612197876,B-PRODUCT,B-NORP
305,urn:cts:latinLit:phi0978.phi001:4.1.3,50,and,256,O,-,O,-,O,-,O,O
306,urn:cts:latinLit:phi0978.phi001:4.1.3,51,the,260,O,-,O,-,O,-,O,O
307,urn:cts:latinLit:phi0978.phi001:4.1.3,52,nations,264,O,-,O,-,O,-,O,O
308,urn:cts:latinLit:phi0978.phi001:4.1.3,53,of,272,O,-,O,-,O,-,O,O
309,urn:cts:latinLit:phi0978.phi001:4.1.3,54,Moesia,275,B-LOC,0.9989476799964905,B-LOC,0.9999861717224121,B-LOC,0.9999861717224121,B-GPE,B-GPE
310,urn:cts:latinLit:phi0978.phi001:4.1.3,55,",",281,O,-,O,-,O,-,O,O
311,urn:cts:latinLit:phi0978.phi001:4.1.3,56,while,283,O,-,O,-,O,-,O,O
312,urn:cts:latinLit:phi0978.phi001:4.1.3,57,in,289,O,-,O,-,O,-,O,O
313,urn:cts:latinLit:phi0978.phi001:4.1.3,58,front,292,O,-,O,-,O,-,O,O
314,urn:cts:latinLit:phi0978.phi001:4.1.3,59,of,298,O,-,O,-,O,-,O,O
315,urn:cts:latinLit:phi0978.phi001:4.1.3,60,them,301,O,-,O,-,O,-,O,O
316,urn:cts:latinLit:phi0978.phi001:4.1.3,61,the,306,O,-,O,-,O,-,O,O
317,urn:cts:latinLit:phi0978.phi001:4.1.3,62,Medi,310,B-LOC,0.49320927262306213,B-MISC,0.9999845027923584,B-MISC,0.9999845027923584,B-ORG,B-NORP
318,urn:cts:latinLit:phi0978.phi001:4.1.3,63,and,315,O,-,O,-,O,-,O,O
319,urn:cts:latinLit:phi0978.phi001:4.1.3,64,the,319,O,-,O,-,O,-,O,O
320,urn:cts:latinLit:phi0978.phi001:4.1.3,65,Denselatae,323,B-MISC,0.9645297527313232,B-MISC,0.9999775886535645,B-MISC,0.9999775886535645,B-ORG,B-NORP
321,urn:cts:latinLit:phi0978.phi001:4.1.3,66,join,334,O,-,O,-,O,-,O,O
322,urn:cts:latinLit:phi0978.phi001:4.1.3,67,",",338,O,-,O,-,O,-,O,O
323,urn:cts:latinLit:phi0978.phi001:4.1.3,68,and,340,O,-,O,-,O,-,O,O
324,urn:cts:latinLit:phi0978.phi001:4.1.3,69,next,344,O,-,O,-,O,-,O,O
325,urn:cts:latinLit:phi0978.phi001:4.1.3,70,to,349,O,-,O,-,O,-,O,O
326,urn:cts:latinLit:phi0978.phi001:4.1.3,71,them,352,O,-,O,-,O,-,O,O
327,urn:cts:latinLit:phi0978.phi001:4.1.3,72,the,357,O,-,O,-,O,-,O,O
328,urn:cts:latinLit:phi0978.phi001:4.1.3,73,Thracians,361,B-MISC,0.9871456623077393,B-MISC,0.9999880790710449,B-MISC,0.9999880790710449,B-NORP,B-NORP
329,urn:cts:latinLit:phi0978.phi001:4.1.3,74,",",370,O,-,O,-,O,-,O,O
330,urn:cts:latinLit:phi0978.phi001:4.1.3,75,who,372,O,-,O,-,O,-,O,O
331,urn:cts:latinLit:phi0978.phi001:4.1.3,76,stretch,376,O,-,O,-,O,-,O,O
332,urn:cts:latinLit:phi0978.phi001:4.1.3,77,away,384,O,-,O,-,O,-,O,O
333,urn:cts:latinLit:phi0978.phi001:4.1.3,78,as,389,O,-,O,-,O,-,O,O
334,urn:cts:latinLit:phi0978.phi001:4.1.3,79,far,392,O,-,O,-,O,-,O,O
335,urn:cts:latinLit:phi0978.phi001:4.1.3,80,as,396,O,-,O,-,O,-,O,O
336,urn:cts:latinLit:phi0978.phi001:4.1.3,81,the,399,O,-,O,-,O,-,O,O
337,urn:cts:latinLit:phi0978.phi001:4.1.3,82,Euxine,403,B-MISC,0.8933195471763611,B-LOC,0.9996771812438965,B-LOC,0.9996771812438965,B-PERSON,B-LOC
338,urn:cts:latinLit:phi0978.phi001:4.1.3,83,:,409,O,-,O,-,O,-,O,O
339,urn:cts:latinLit:phi0978.phi001:4.1.3,84,in,411,O,-,O,-,O,-,O,O
340,urn:cts:latinLit:phi0978.phi001:4.1.3,85,such,414,O,-,O,-,O,-,O,O
341,urn:cts:latinLit:phi0978.phi001:4.1.3,86,a,419,O,-,O,-,O,-,O,O
342,urn:cts:latinLit:phi0978.phi001:4.1.3,87,manner,421,O,-,O,-,O,-,O,O
343,urn:cts:latinLit:phi0978.phi001:4.1.3,88,is,428,O,-,O,-,O,-,O,O
344,urn:cts:latinLit:phi0978.phi001:4.1.3,89,a,431,O,-,O,-,O,-,O,O
345,urn:cts:latinLit:phi0978.phi001:4.1.3,90,rampart,433,O,-,O,-,O,-,O,O
346,urn:cts:latinLit:phi0978.phi001:4.1.3,91,raised,441,O,-,O,-,O,-,O,O
347,urn:cts:latinLit:phi0978.phi001:4.1.3,92,around,448,O,-,O,-,O,-,O,O
348,urn:cts:latinLit:phi0978.phi001:4.1.3,93,the,455,O,-,O,-,O,-,O,O
349,urn:cts:latinLit:phi0978.phi001:4.1.3,94,lofty,459,O,-,O,-,O,-,O,O
350,urn:cts:latinLit:phi0978.phi001:4.1.3,95,heights,465,O,-,O,-,O,-,O,O
351,urn:cts:latinLit:phi0978.phi001:4.1.3,96,of,473,O,-,O,-,O,-,O,O
352,urn:cts:latinLit:phi0978.phi001:4.1.3,97,Rhodope,476,B-LOC,0.9993878602981567,B-LOC,0.9999136924743652,B-LOC,0.9999136924743652,B-LOC,B-LOC
353,urn:cts:latinLit:phi0978.phi001:4.1.3,98,",",483,O,-,O,-,O,-,O,O
354,urn:cts:latinLit:phi0978.phi001:4.1.3,99,and,485,O,-,O,-,O,-,O,O
355,urn:cts:latinLit:phi0978.phi001:4.1.3,100,then,489,O,-,O,-,O,-,O,O
356,urn:cts:latinLit:phi0978.phi001:4.1.3,101,of,494,O,-,O,-,O,-,O,O
357,urn:cts:latinLit:phi0978.phi001:4.1.3,102,Haemus,497,B-LOC,0.5688583850860596,B-LOC,0.9999544620513916,B-LOC,0.9999544620513916,B-ORG,B-GPE
358,urn:cts:latinLit:phi0978.phi001:4.1.3,103,.,503,O,-,O,-,O,-,O,O
359,urn:cts:latinLit:phi0978.phi001:4.1.4,0,§,0,O,-,O,-,O,-,O,O
360,urn:cts:latinLit:phi0978.phi001:4.1.4,1,4.1.4,2,O,-,O,-,O,-,O,O
361,urn:cts:latinLit:phi0978.phi001:4.1.4,2,On,9,O,-,O,-,O,-,O,O
362,urn:cts:latinLit:phi0978.phi001:4.1.4,3,the,12,O,-,O,-,O,-,O,O
363,urn:cts:latinLit:phi0978.phi001:4.1.4,4,coast,16,O,-,O,-,O,-,O,O
364,urn:cts:latinLit:phi0978.phi001:4.1.4,5,of,22,O,-,O,-,O,-,O,O
365,urn:cts:latinLit:phi0978.phi001:4.1.4,6,Epirus,25,B-LOC,0.9987334609031677,B-LOC,0.9999918937683105,B-LOC,0.9999920129776001,B-GPE,B-GPE
366,urn:cts:latinLit:phi0978.phi001:4.1.4,7,is,32,O,-,O,-,O,-,O,O
367,urn:cts:latinLit:phi0978.phi001:4.1.4,8,the,35,O,-,O,-,O,-,O,O
368,urn:cts:latinLit:phi0978.phi001:4.1.4,9,fortress,39,O,-,O,-,O,-,O,O
369,urn:cts:latinLit:phi0978.phi001:4.1.4,10,of,48,O,-,O,-,O,-,O,O
370,urn:cts:latinLit:phi0978.phi001:4.1.4,11,Chimaer,51,B-LOC,0.9965512752532959,B-LOC,0.9999861717224121,B-LOC,0.9999864101409912,B-GPE,B-GPE
371,urn:cts:latinLit:phi0978.phi001:4.1.4,12,",",58,O,-,O,-,O,-,O,O
372,urn:cts:latinLit:phi0978.phi001:4.1.4,13,situate,60,O,-,O,-,O,-,O,O
373,urn:cts:latinLit:phi0978.phi001:4.1.4,14,upon,68,O,-,O,-,O,-,O,O
374,urn:cts:latinLit:phi0978.phi001:4.1.4,15,the,73,O,-,O,-,O,-,O,O
375,urn:cts:latinLit:phi0978.phi001:4.1.4,16,Acroceraunian,77,B-LOC,0.7804837822914124,B-MISC,0.9996200799942017,B-MISC,0.9994887113571167,B-NORP,B-NORP
376,urn:cts:latinLit:phi0978.phi001:4.1.4,17,range,91,O,-,O,-,O,-,O,O
377,urn:cts:latinLit:phi0978.phi001:4.1.4,18,",",96,O,-,O,-,O,-,O,O
378,urn:cts:latinLit:phi0978.phi001:4.1.4,19,and,98,O,-,O,-,O,-,O,O
379,urn:cts:latinLit:phi0978.phi001:4.1.4,20,below,102,O,-,O,-,O,-,O,O
380,urn:cts:latinLit:phi0978.phi001:4.1.4,21,it,108,O,-,O,-,O,-,O,O
381,urn:cts:latinLit:phi0978.phi001:4.1.4,22,the,111,O,-,O,-,O,-,O,O
382,urn:cts:latinLit:phi0978.phi001:4.1.4,23,spring,115,O,-,O,-,O,-,O,O
383,urn:cts:latinLit:phi0978.phi001:4.1.4,24,known,122,O,-,O,-,O,-,O,O
384,urn:cts:latinLit:phi0978.phi001:4.1.4,25,as,128,O,-,O,-,O,-,O,O
385,urn:cts:latinLit:phi0978.phi001:4.1.4,26,the,131,O,-,O,-,O,-,B-PRODUCT,B-LOC
386,urn:cts:latinLit:phi0978.phi001:4.1.4,27,Royal,135,B-LOC,0.9405175745487213,B-LOC,0.6619165241718292,B-LOC,0.6788703203201294,I-PRODUCT,I-LOC
387,urn:cts:latinLit:phi0978.phi001:4.1.4,28,Waters,141,I-LOC,0.9405175745487213,I-LOC,0.6619165241718292,I-LOC,0.6788703203201294,I-PRODUCT,I-LOC
388,urn:cts:latinLit:phi0978.phi001:4.1.4,29,;,147,O,-,O,-,O,-,O,O
389,urn:cts:latinLit:phi0978.phi001:4.1.4,30,then,149,O,-,O,-,O,-,O,O
390,urn:cts:latinLit:phi0978.phi001:4.1.4,31,the,154,O,-,O,-,O,-,O,O
391,urn:cts:latinLit:phi0978.phi001:4.1.4,32,towns,158,O,-,O,-,O,-,O,O
392,urn:cts:latinLit:phi0978.phi001:4.1.4,33,of,164,O,-,O,-,O,-,O,O
393,urn:cts:latinLit:phi0978.phi001:4.1.4,34,Maeandria,167,B-LOC,0.9917516112327576,B-LOC,0.9999592304229736,B-LOC,0.9999592304229736,B-GPE,B-GPE
394,urn:cts:latinLit:phi0978.phi001:4.1.4,35,",",176,O,-,O,-,O,-,O,O
395,urn:cts:latinLit:phi0978.phi001:4.1.4,36,and,178,O,-,O,-,O,-,O,O
396,urn:cts:latinLit:phi0978.phi001:4.1.4,37,Cestria,182,B-LOC,0.780210018157959,B-LOC,0.9999632835388184,B-LOC,0.9999624490737915,B-PERSON,B-GPE
397,urn:cts:latinLit:phi0978.phi001:4.1.4,38,",",189,O,-,O,-,O,-,O,O
398,urn:cts:latinLit:phi0978.phi001:4.1.4,39,the,191,O,-,O,-,O,-,O,O
399,urn:cts:latinLit:phi0978.phi001:4.1.4,40,Thyamis,195,B-MISC,0.6396070122718811,B-LOC,0.9998194575309753,B-LOC,0.9997850060462952,B-ORG,B-LOC
400,urn:cts:latinLit:phi0978.phi001:4.1.4,41,",",202,O,-,O,-,O,-,O,O
401,urn:cts:latinLit:phi0978.phi001:4.1.4,42,a,204,O,-,O,-,O,-,O,O
402,urn:cts:latinLit:phi0978.phi001:4.1.4,43,river,206,O,-,O,-,O,-,O,O
403,urn:cts:latinLit:phi0978.phi001:4.1.4,44,of,212,O,-,O,-,O,-,O,O
404,urn:cts:latinLit:phi0978.phi001:4.1.4,45,Thesprotia,215,B-LOC,0.9722641706466675,B-LOC,0.9998981952667236,B-LOC,0.9998612403869629,B-GPE,B-GPE
405,urn:cts:latinLit:phi0978.phi001:4.1.4,46,",",225,O,-,O,-,O,-,O,O
406,urn:cts:latinLit:phi0978.phi001:4.1.4,47,the,227,O,-,O,-,O,-,O,O
407,urn:cts:latinLit:phi0978.phi001:4.1.4,48,colony,231,O,-,O,-,O,-,O,O
408,urn:cts:latinLit:phi0978.phi001:4.1.4,49,of,238,O,-,O,-,O,-,O,O
409,urn:cts:latinLit:phi0978.phi001:4.1.4,50,Buthrotum,241,B-LOC,0.9557929635047913,B-LOC,0.9998509883880615,B-LOC,0.9997928738594055,B-GPE,B-GPE
410,urn:cts:latinLit:phi0978.phi001:4.1.4,51,",",250,O,-,O,-,O,-,O,O
411,urn:cts:latinLit:phi0978.phi001:4.1.4,52,and,252,O,-,O,-,O,-,O,O
412,urn:cts:latinLit:phi0978.phi001:4.1.4,53,the,256,O,-,O,-,O,-,B-LOC,B-LOC
413,urn:cts:latinLit:phi0978.phi001:4.1.4,54,Ambracian,260,B-LOC,0.9249127805233002,B-LOC,0.9999785423278809,B-LOC,0.9999789595603943,I-LOC,I-LOC
414,urn:cts:latinLit:phi0978.phi001:4.1.4,55,Gulf,270,I-LOC,0.9249127805233002,I-LOC,0.9999785423278809,I-LOC,0.9999789595603943,I-LOC,I-LOC
415,urn:cts:latinLit:phi0978.phi001:4.1.4,56,",",274,O,-,O,-,O,-,O,O
416,urn:cts:latinLit:phi0978.phi001:4.1.4,57,so,276,O,-,O,-,O,-,O,O
417,urn:cts:latinLit:phi0978.phi001:4.1.4,58,famed,279,O,-,O,-,O,-,O,O
418,urn:cts:latinLit:phi0978.phi001:4.1.4,59,in,285,O,-,O,-,O,-,O,O
419,urn:cts:latinLit:phi0978.phi001:4.1.4,60,history,288,O,-,O,-,O,-,O,O
420,urn:cts:latinLit:phi0978.phi001:4.1.4,61,;,295,O,-,O,-,O,-,O,O
421,urn:cts:latinLit:phi0978.phi001:4.1.4,62,which,297,O,-,O,-,O,-,O,O
422,urn:cts:latinLit:phi0978.phi001:4.1.4,63,",",302,O,-,O,-,O,-,O,O
423,urn:cts:latinLit:phi0978.phi001:4.1.4,64,with,304,O,-,O,-,O,-,O,O
424,urn:cts:latinLit:phi0978.phi001:4.1.4,65,an,309,O,-,O,-,O,-,O,O
425,urn:cts:latinLit:phi0978.phi001:4.1.4,66,inlet,312,O,-,O,-,O,-,O,O
426,urn:cts:latinLit:phi0978.phi001:4.1.4,67,only,318,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
427,urn:cts:latinLit:phi0978.phi001:4.1.4,68,half,323,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
428,urn:cts:latinLit:phi0978.phi001:4.1.4,69,a,328,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
429,urn:cts:latinLit:phi0978.phi001:4.1.4,70,mile,330,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
430,urn:cts:latinLit:phi0978.phi001:4.1.4,71,in,335,O,-,O,-,O,-,O,O
431,urn:cts:latinLit:phi0978.phi001:4.1.4,72,width,338,O,-,O,-,O,-,O,O
432,urn:cts:latinLit:phi0978.phi001:4.1.4,73,",",343,O,-,O,-,O,-,O,O
433,urn:cts:latinLit:phi0978.phi001:4.1.4,74,receives,345,O,-,O,-,O,-,O,O
434,urn:cts:latinLit:phi0978.phi001:4.1.4,75,a,354,O,-,O,-,O,-,O,O
435,urn:cts:latinLit:phi0978.phi001:4.1.4,76,vast,356,O,-,O,-,O,-,O,O
436,urn:cts:latinLit:phi0978.phi001:4.1.4,77,body,361,O,-,O,-,O,-,O,O
437,urn:cts:latinLit:phi0978.phi001:4.1.4,78,of,366,O,-,O,-,O,-,O,O
438,urn:cts:latinLit:phi0978.phi001:4.1.4,79,water,369,O,-,O,-,O,-,O,O
439,urn:cts:latinLit:phi0978.phi001:4.1.4,80,from,375,O,-,O,-,O,-,O,O
440,urn:cts:latinLit:phi0978.phi001:4.1.4,81,the,380,O,-,O,-,O,-,O,O
441,urn:cts:latinLit:phi0978.phi001:4.1.4,82,sea,384,O,-,O,-,O,-,O,O
442,urn:cts:latinLit:phi0978.phi001:4.1.4,83,",",387,O,-,O,-,O,-,O,O
443,urn:cts:latinLit:phi0978.phi001:4.1.4,84,being,389,O,-,O,-,O,-,O,O
444,urn:cts:latinLit:phi0978.phi001:4.1.4,85,thirty-seven,395,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
445,urn:cts:latinLit:phi0978.phi001:4.1.4,86,miles,408,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
446,urn:cts:latinLit:phi0978.phi001:4.1.4,87,in,414,O,-,O,-,O,-,O,O
447,urn:cts:latinLit:phi0978.phi001:4.1.4,88,length,417,O,-,O,-,O,-,O,O
448,urn:cts:latinLit:phi0978.phi001:4.1.4,89,",",423,O,-,O,-,O,-,O,O
449,urn:cts:latinLit:phi0978.phi001:4.1.4,90,and,425,O,-,O,-,O,-,O,O
450,urn:cts:latinLit:phi0978.phi001:4.1.4,91,fifteen,429,O,-,O,-,O,-,B-CARDINAL,B-CARDINAL
451,urn:cts:latinLit:phi0978.phi001:4.1.4,92,in,437,O,-,O,-,O,-,O,O
452,urn:cts:latinLit:phi0978.phi001:4.1.4,93,width,440,O,-,O,-,O,-,O,O
453,urn:cts:latinLit:phi0978.phi001:4.1.4,94,.,445,O,-,O,-,O,-,O,O
454,urn:cts:latinLit:phi0978.phi001:4.1.4,95,The,447,O,-,O,-,O,-,O,O
455,urn:cts:latinLit:phi0978.phi001:4.1.4,96,river,451,O,-,O,-,O,-,O,O
456,urn:cts:latinLit:phi0978.phi001:4.1.4,97,Acheron,457,B-LOC,0.7443466186523438,B-LOC,0.9996591806411743,B-LOC,0.999852180480957,B-ORG,B-LOC
457,urn:cts:latinLit:phi0978.phi001:4.1.4,98,",",464,O,-,O,-,O,-,O,O
458,urn:cts:latinLit:phi0978.phi001:4.1.4,99,which,466,O,-,O,-,O,-,O,O
459,urn:cts:latinLit:phi0978.phi001:4.1.4,100,runs,472,O,-,O,-,O,-,O,O
460,urn:cts:latinLit:phi0978.phi001:4.1.4,101,through,477,O,-,O,-,O,-,O,O
461,urn:cts:latinLit:phi0978.phi001:4.1.4,102,Acherusia,485,B-LOC,0.9972234964370728,B-LOC,0.99998939037323,B-LOC,0.9999921321868896,B-FAC,B-LOC
462,urn:cts:latinLit:phi0978.phi001:4.1.4,103,",",494,O,-,O,-,O,-,O,O
463,urn:cts:latinLit:phi0978.phi001:4.1.4,104,a,496,O,-,O,-,O,-,O,O
464,urn:cts:latinLit:phi0978.phi001:4.1.4,105,lake,498,O,-,O,-,O,-,O,O
465,urn:cts:latinLit:phi0978.phi001:4.1.4,106,of,503,O,-,O,-,O,-,O,O
466,urn:cts:latinLit:phi0978.phi001:4.1.4,107,Thesprotia,506,B-LOC,0.996810257434845,B-LOC,0.9999619722366333,B-LOC,0.9999856948852539,B-GPE,B-GPE
467,urn:cts:latinLit:phi0978.phi001:4.1.4,108,",",516,O,-,O,-,O,-,O,O
468,urn:cts:latinLit:phi0978.phi001:4.1.4,109,flows,518,O,-,O,-,O,-,O,O
469,urn:cts:latinLit:phi0978.phi001:4.1.4,110,into,524,O,-,O,-,O,-,O,O
470,urn:cts:latinLit:phi0978.phi001:4.1.4,111,it,529,O,-,O,-,O,-,O,O
471,urn:cts:latinLit:phi0978.phi001:4.1.4,112,after,532,O,-,O,-,O,-,O,O
472,urn:cts:latinLit:phi0978.phi001:4.1.4,113,a,538,O,-,O,-,O,-,O,O
473,urn:cts:latinLit:phi0978.phi001:4.1.4,114,course,540,O,-,O,-,O,-,O,O
474,urn:cts:latinLit:phi0978.phi001:4.1.4,115,of,547,O,-,O,-,O,-,O,O
475,urn:cts:latinLit:phi0978.phi001:4.1.4,116,thirty-six,550,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
476,urn:cts:latinLit:phi0978.phi001:4.1.4,117,miles,561,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
